Measurement,Time
456,3.935239
457,3.974266
458,3.99236
459,4.56946
460,3.901094
461,3.978209
462,3.990612
463,4.613635
464,3.954007
465,3.964615
466,4.012603
467,3.992675
468,3.88621
469,4.003666
470,3.993849
471,4.072459
472,3.892447
473,3.981729
474,4.001959
475,5.70324
476,4.010509
477,3.939086
478,4.032972
479,4.671882
480,3.871261
481,3.995486
482,4.001421
483,4.041765
484,3.9121
485,3.993133
486,3.993616
487,4.63562
488,3.911456
489,3.987504
490,3.989438
491,4.644143
492,3.922962
493,3.971654
494,4.012644
495,4.014323
496,3.945822
497,3.949371
498,3.940261
499,4.565536
500,3.972029
501,3.991318
502,3.975863
503,4.003742
504,3.912337
505,3.964852
506,3.996309
507,4.702366
508,3.934917
509,4.016649
510,3.998957
511,4.539629
512,3.905372
513,3.994199
514,3.980501
515,4.593662
516,3.893562
517,3.960619
518,4.019885
519,4.721601
520,3.950522
521,3.981037
522,3.999925
523,4.553721
524,3.905958
525,3.992941
526,3.951405
527,4.56099
528,3.966392
529,3.990847
530,3.949574
531,4.034384
532,3.967477
533,3.993281
534,3.998807
535,4.027556
536,3.966496
537,3.991878
538,3.999517
539,3.982597
540,3.833671
541,3.962491
542,3.995019
543,4.60251
544,4.004304
545,4.055077
546,3.952577
547,4.018994
548,3.970287
549,3.970844
550,3.959848
551,4.01359
552,3.96773
553,3.978575
554,3.995268
555,4.587149
556,3.868562
557,4.031989
558,3.957898
559,4.074385
560,3.900048
561,3.994449
562,3.987848
563,4.021108
564,3.89958
565,3.986369
566,3.988694
567,4.652407
568,3.901244
569,3.991283
570,4.006347
571,4.616213
572,3.927246
573,3.98179
574,4.003672
575,4.598787
576,3.878474
577,3.978675
578,3.987246
579,4.667906
580,3.944506
581,3.935214
582,3.998426
583,3.990044
584,3.901362
585,3.981083
586,3.998823
587,4.625362
588,3.876104
589,3.981846
590,3.99413
591,4.573928
592,3.918534
593,3.945822
594,4.041757
595,4.582717
596,3.912811
597,3.984639
598,3.985723
599,4.595246
600,3.89052
601,3.966035
602,4.013513
603,4.600286
604,3.91878
605,3.991989
606,3.983891
607,4.551093
608,3.956911
609,3.985048
610,3.954691
611,4.573757
612,3.89748
613,3.958349
614,3.989487
615,4.605194
616,3.927016
617,3.959112
618,4.007919
619,4.62041
620,3.911075
621,3.972548
622,4.001711
623,4.609929
624,3.867071
625,4.04541
626,3.993139
627,4.031842
628,3.857237
629,4.016538
630,3.993473
631,4.036629
632,3.981727
633,3.98036
634,4.041818
635,3.987601
636,3.979078
637,3.99379
638,3.992291
639,4.471784
640,3.908567
641,3.959279
642,4.019523
643,4.597537
644,3.922292
645,3.987081
646,3.98839
647,4.590456
648,3.807548
649,3.997716
650,3.999157
651,4.009889
652,3.960205
653,3.982794
654,3.994329
655,4.001134
656,3.95109
657,3.966569
658,4.021892
659,4.560539
660,3.913665
661,3.942061
662,4.041367
663,4.565463
664,4.020004
665,3.98056
666,4.004455
667,4.608845
668,3.936442
669,3.965393
670,3.970542
671,4.600223
672,3.928337
673,3.962123
674,4.002675
675,4.624671
676,3.928202
677,3.980725
678,3.994358
679,4.609829
680,3.92005
681,3.979775
682,3.997524
683,4.55814
684,3.892033
685,3.989482
686,3.991067
687,4.608631
688,3.89014
689,3.981943
690,3.99208
691,4.604739
692,3.904151
693,3.982048
694,4.000274
695,4.607385
696,3.892983
697,3.995551
698,3.988844
699,4.696898
700,3.885406
701,3.98906
702,4.002303
703,3.983697
704,3.907728
705,3.978009
706,4.005338
707,4.606848
708,3.911826
709,3.973822
710,4.000896
711,4.615805
712,3.967086
713,4.013079
714,3.998764
715,3.99942
716,3.864124
717,3.983379
718,3.95203
719,4.65452
720,3.909424
721,3.949118
722,3.992144
723,4.673877
724,3.920721
725,3.971053
726,4.006648
727,4.600023
728,3.917078
729,3.989247
730,3.998653
731,4.61562
732,3.950124
733,3.99075
734,3.991363
735,4.032619
736,3.914865
737,3.964082
738,3.985403
739,4.590562
740,3.966492
741,3.983273
742,3.996128
743,4.00969
744,3.901739
745,3.978456
746,3.994846
747,4.564186
748,3.974331
749,3.985447
750,3.999645
751,4.517562
752,3.907032
753,4.009102
754,3.960273
755,4.583749
756,3.906078
757,3.979673
758,3.991184
759,4.506412
760,3.902164
761,3.980621
762,3.991121
763,4.602427
764,3.875763
765,3.985923
766,3.957278
767,4.565488
768,3.909437
769,4.012702
770,4.009326
771,3.915307
772,3.974031
773,3.987669
774,3.990802
775,4.479901
776,3.919084
777,3.976113
778,4.068015
779,4.033701
780,3.909155
781,3.986246
782,3.999166
783,4.740274
784,3.907143
785,3.970907
786,4.014812
787,4.663349
788,3.904557
789,3.97991
790,4.004479
791,4.012324
792,3.935438
793,3.989505
794,3.991847
795,4.00966
796,3.97471
797,3.977151
798,4.002269
799,3.985003
800,3.974563
801,3.967709
802,3.993146
803,4.019859
804,3.971372
805,3.983864
806,3.993667
807,4.50512
808,3.898645
809,4.000572
810,3.968037
811,4.556113
812,3.925495
813,3.977728
814,3.98913
815,4.566492
816,3.921384
817,3.99085
818,4.009253
819,4.011927
820,3.915361
821,3.997901
822,3.981546
823,4.614665
824,3.91865
825,3.987852
826,3.957964
827,4.597861
828,3.909439
829,3.993041
830,4.031533
831,3.981806
832,3.927276
833,3.975462
834,3.985987
835,4.640687
836,3.887453
837,3.993607
838,3.992645
839,4.58393
840,3.969256
841,3.979378
842,3.975679
843,4.014584
844,3.906001
845,3.978313
846,3.998127
847,4.622577
848,3.978702
849,3.989407
850,3.983444
851,3.995392
852,3.887601
853,3.982135
854,4.005532
855,4.576922
856,3.963734
857,3.988927
858,3.988277
859,4.594465
860,3.901123
861,3.987717
862,3.990658
863,4.532978
864,3.941501
865,3.97909
866,3.999744
867,4.644034
868,3.96033
869,3.935452
870,3.998567
871,3.993337
872,3.919956
873,3.957049
874,3.997032
875,4.575234
876,3.985109
877,3.984506
878,4.00081
879,4.601798
880,3.870083
881,3.97633
882,4.002239
883,4.023663
884,3.924053
885,3.974805
886,3.996974
887,4.587206
888,3.91722
889,3.969846
890,4.017386
891,3.9996
892,3.909078
893,3.981579
894,3.983967
895,4.648179
896,3.955838
897,3.959226
898,3.993264
899,4.604514
900,3.893133
901,3.991932
902,3.992929
903,4.593058
904,3.848723
905,3.984541
906,4.003933
907,4.619732
908,3.905985
909,3.974468
910,3.997069
911,4.593202
912,3.919313
913,3.978078
914,3.998673
915,4.585842
916,3.916061
917,3.979682
918,3.994543
919,4.598009
920,3.922476
921,3.985485
922,3.989364
923,4.562738
924,3.917069
925,3.985209
926,3.99744
927,4.011977
928,3.963944
929,3.930655
930,3.990101
931,4.607485
932,3.915981
933,3.979147
934,4.001894
935,4.56197
936,3.910431
937,3.992501
938,3.993027
939,4.58379
940,3.889219
941,3.986295
942,3.999308
943,4.603918
944,3.82092
945,3.969711
946,4.044505
947,3.982877
948,3.964555
949,3.98309
950,3.996974
951,4.457895
952,3.903767
953,3.985427
954,4.001817
955,4.563251
956,3.927134
957,3.976394
958,3.995238
959,4.576904
960,3.917453
961,3.986579
962,4.022973
963,4.029822
964,3.92122
965,3.984147
966,3.99189
967,4.562276
968,3.909828
969,3.9835
970,3.99364
971,4.54013
972,3.906526
973,3.993295
974,3.998584
975,4.532563
976,3.923023
977,3.98977
978,3.992063
979,4.517512
980,3.898539
981,3.965892
982,3.992897
983,4.51769
984,3.91979
985,3.993767
986,3.991749
987,4.559423
988,3.926966
989,3.980772
990,3.982827
991,4.525733
992,3.881545
993,3.979462
994,3.986515
995,4.554678
996,6.073211
997,1.821912
998,3.98999
999,3.988492
