Measurement,Time
377,19.983965
378,21.086753
379,19.947628
380,19.911501
381,21.026883
382,20.000322
383,20.966656
384,19.907444
385,20.984316
386,20.083784
387,20.906523
388,19.936192
389,20.951873
390,21.165633
391,19.854151
392,19.90968
393,21.023768
394,20.02109
395,20.957188
396,19.917155
397,21.027041
398,19.994245
399,20.97029
400,19.910567
401,20.970518
402,20.223002
403,20.800487
404,19.890352
405,19.985399
406,21.105491
407,19.912823
408,19.902525
409,20.992309
410,20.040462
411,21.07164
412,19.896882
413,20.036992
414,20.994446
415,20.968053
416,19.903622
417,21.019734
418,19.947552
419,21.143858
420,19.888787
421,21.029226
422,20.028148
423,20.958761
424,19.904361
425,19.973396
426,21.109737
427,20.917224
428,19.854394
429,20.051049
430,20.977191
431,19.94596
432,19.919888
433,21.041454
434,19.992588
435,20.966519
436,19.902598
437,21.031715
438,19.956757
439,21.047296
440,19.892242
441,20.042977
442,20.972169
443,20.991019
444,19.924205
445,21.066607
446,19.958094
447,20.976391
448,19.963757
449,21.017398
450,19.981475
451,20.96909
452,20.898278
453,19.990201
454,21.031296
455,19.985557
456,19.910045
457,20.033866
458,20.95043
459,20.012712
460,19.910667
461,19.990041
462,21.006635
463,21.016353
464,19.91294
465,21.025901
466,19.971345
467,21.781499
468,19.898477
469,20.958623
470,19.994397
471,20.970173
472,19.92396
473,20.963078
474,21.039435
475,20.014359
476,19.903673
477,20.973896
478,21.02044
479,20.025789
480,19.913348
481,19.981875
482,21.000728
483,20.025207
484,19.903733
485,20.984036
486,21.020646
487,20.001255
488,20.911325
489,19.955589
490,21.083105
491,19.965515
492,19.910883
493,21.056191
494,19.966928
495,20.9594
496,19.927788
497,20.988207
498,20.007272
499,21.009558
500,19.91706
501,20.980005
502,20.002955
503,21.03386
504,19.962331
505,21.052174
506,19.913498
507,21.836664
508,19.916988
509,20.988296
510,20.157835
511,20.785609
512,19.900532
513,20.975594
514,20.118214
515,20.90646
516,19.919566
517,21.022517
518,19.977523
519,20.960632
520,19.934575
521,20.982936
522,20.042716
523,21.005694
524,19.886271
525,21.026546
526,20.064371
527,21.007317
528,19.926321
529,21.017375
530,20.019629
531,20.964782
532,19.903006
533,19.984301
534,21.006461
535,19.941608
536,19.89857
537,20.029211
538,21.014332
539,19.967234
540,19.855066
541,20.980769
542,20.246943
543,20.788941
544,20.864028
545,20.037496
546,21.009215
547,20.283138
548,19.897948
549,21.044565
550,20.144165
551,20.819459
552,19.911627
553,20.029443
554,20.944724
555,20.303829
556,20.90711
557,20.047528
558,21.027897
559,20.17591
560,19.87146
561,21.102233
562,19.916786
563,21.094433
564,19.908178
565,20.035933
566,20.969172
567,20.271648
568,19.968278
569,20.995315
570,20.036777
571,21.050624
572,19.931289
573,20.065331
574,21.032018
575,19.940211
576,20.915911
577,19.993555
578,21.00383
579,19.975198
580,19.885022
581,19.935311
582,21.041769
583,20.030155
584,19.913659
585,20.995477
586,20.040835
587,20.964419
588,19.956161
589,20.975073
