Measurement,Time
456,2.0107
457,1.955395
458,1.664754
459,1.888089
460,1.857313
461,2.077587
462,1.79944
463,1.85358
464,1.980798
465,1.912671
466,1.865232
467,1.820723
468,1.804154
469,2.110613
470,1.907806
471,1.737059
472,2.16699
473,1.807445
474,1.609676
475,2.274606
476,1.925024
477,1.973862
478,1.699792
479,1.910635
480,1.961386
481,1.774272
482,1.741695
483,1.710826
484,2.05641
485,1.851133
486,1.6191
487,2.123241
488,1.867505
489,2.021655
490,1.997479
491,1.842974
492,1.77262
493,1.809371
494,1.985729
495,1.794716
496,1.984606
497,1.848007
498,1.576069
499,1.97419
500,1.892008
501,1.976283
502,1.811642
503,1.811389
504,2.053409
505,1.807562
506,1.694623
507,1.839812
508,2.064038
509,1.883088
510,1.773908
511,1.91126
512,1.862476
513,1.893306
514,1.747308
515,1.898596
516,1.736923
517,2.050259
518,1.914304
519,1.884899
520,2.031203
521,1.911121
522,1.674714
523,1.984696
524,1.985685
525,1.893215
526,1.817685
527,1.900806
528,1.748289
529,2.221314
530,1.968367
531,1.980915
532,2.007658
533,1.96488
534,1.969005
535,1.837791
536,2.340985
537,1.517957
538,1.94378
539,2.013162
540,1.968934
541,1.867346
542,1.818703
543,2.164011
544,1.943263
545,1.984044
546,1.981034
547,1.930432
548,1.925861
549,1.875801
550,1.599405
551,2.207128
552,1.974442
553,1.657709
554,1.966213
555,1.862192
556,1.830565
557,2.038868
558,1.739023
559,1.971928
560,2.089169
561,1.97853
562,2.010565
563,1.76466
564,2.203994
565,1.766764
566,1.891105
567,2.068379
568,1.858588
569,1.908237
570,1.609692
571,1.930032
572,1.821533
573,2.12116
574,1.883841
575,1.794655
576,2.04392
577,1.909299
578,1.876041
579,1.881136
580,2.068506
581,2.003707
582,1.950605
583,2.08944
584,1.878565
585,1.743575
586,1.494435
587,1.935436
588,1.997677
589,1.938068
590,2.072961
591,1.606961
592,2.154233
593,1.899299
594,1.857878
595,1.996999
596,1.691102
597,2.040436
598,1.885387
599,1.822059
600,1.987579
601,1.920935
602,2.041177
603,1.995273
604,1.847974
605,2.017868
606,1.69048
607,2.140409
608,2.026
609,1.981201
610,1.711755
611,1.949058
612,1.754959
613,2.175983
614,1.961416
615,1.849537
616,2.182511
617,1.64708
618,1.898826
619,2.071613
620,1.78158
621,2.002519
622,1.691121
623,1.856725
624,1.870699
625,2.065725
626,1.87501
627,1.911718
628,1.838499
629,1.973187
630,1.954434
631,1.724093
632,2.233184
633,2.145066
634,1.753899
635,2.188854
636,1.752613
637,2.070645
638,1.987616
639,1.889345
640,2.009387
641,1.917673
642,1.927055
643,1.939347
644,1.998741
645,1.774479
646,1.929872
647,2.12424
648,1.651731
649,1.997979
650,2.012208
651,1.969159
652,1.974426
653,1.59083
654,1.962892
655,1.613592
656,2.083586
657,1.904746
658,1.98056
659,1.681616
660,2.280868
661,1.996803
662,1.893065
663,1.956957
664,2.098401
665,1.796596
666,1.965492
667,1.802901
668,2.10329
669,1.715777
670,1.893661
671,2.180274
672,1.7455
673,1.845719
674,1.592687
675,1.92633
676,2.436382
677,1.598566
678,1.666138
679,1.93671
680,1.920977
681,1.965945
682,1.786021
683,1.854496
684,1.693042
685,2.130375
686,1.918181
687,1.975673
688,1.733903
689,2.270088
690,1.892036
691,2.049662
692,2.085653
693,1.823525
694,1.801074
695,1.854041
696,1.776992
697,1.960116
698,1.828953
699,1.68849
700,1.980211
701,2.041623
702,1.899672
703,2.037806
