Measurement,Time
418,1.989363
419,1.980189
420,1.990966
421,1.826961
422,1.969357
423,2.019717
424,1.982461
425,1.820442
426,1.962079
427,2.033914
428,1.969314
429,1.824942
430,1.969974
431,1.978332
432,2.00656
433,1.809051
434,1.965622
435,2.012349
436,1.975934
437,1.752889
438,1.996993
439,2.017135
440,1.986655
441,1.788629
442,1.965491
443,1.99087
444,1.995221
445,1.803526
446,1.968195
447,1.994694
448,1.990322
449,1.796304
450,1.976492
451,1.989927
452,1.997409
453,1.820932
454,1.972964
455,1.985245
456,1.993929
457,1.822344
458,1.9668
459,1.995626
460,1.998039
461,1.820098
462,1.974167
463,1.984148
464,2.014676
465,1.831498
466,1.923281
467,2.031683
468,1.996679
469,1.818616
470,1.959462
471,1.996595
472,1.994787
473,1.804162
474,1.980074
475,1.994489
476,1.993934
477,1.806296
478,1.965918
479,1.999015
480,1.995722
481,1.828154
482,1.967435
483,1.997212
484,1.992994
485,1.818457
486,1.964707
487,2.025212
488,1.997691
489,1.788603
490,1.990383
491,1.998182
492,2.001996
493,1.765163
494,2.006333
495,2.009846
496,2.003938
497,1.780519
498,1.960934
499,2.042784
500,1.935746
501,1.795424
502,1.968665
503,2.031426
504,1.963292
505,1.798035
506,2.015995
507,1.995349
508,1.947478
509,1.864397
510,1.964347
511,1.948023
512,2.005933
513,1.853872
514,1.965588
515,1.95082
516,1.996147
517,1.787482
518,2.039849
519,1.996857
520,1.92886
521,1.88163
522,1.888292
523,1.954577
524,2.059273
525,1.810755
526,1.972598
527,2.00086
528,1.99841
529,1.831543
530,1.984702
531,1.996413
532,1.991857
533,1.888312
534,1.96172
535,1.996412
536,1.995916
537,1.84022
538,1.964703
539,1.95652
540,2.027123
541,1.824198
542,1.972833
543,1.986741
544,2.011471
545,1.820434
546,1.970049
547,1.997435
548,1.994244
549,1.836424
550,1.957841
551,1.995962
552,2.006778
553,1.819871
554,1.97421
555,1.997892
556,1.996786
557,1.829731
558,1.974767
559,2.00008
560,1.990657
561,1.830489
562,1.980391
563,1.984887
564,1.99341
565,1.838279
566,1.96255
567,2.00446
568,1.989437
569,1.793679
570,1.978382
571,2.009991
572,1.979868
573,1.827825
574,1.971969
575,1.995164
576,1.9969
577,1.816413
578,1.962359
579,1.995398
580,1.996884
581,1.814074
582,1.989825
583,1.97986
584,1.997479
585,1.828037
586,1.965307
587,1.992472
588,1.995337
589,1.829508
590,1.976769
591,1.984386
592,1.992407
593,1.837553
594,1.964996
595,1.992019
596,1.964313
597,1.827012
598,1.97058
599,1.989164
600,1.994941
601,1.825838
