Measurement,Time
439,3.889986
440,3.935705
441,3.98738
442,4.56479
443,3.886672
444,3.946719
445,4.034515
446,4.56958
447,3.915121
448,4.043188
449,4.004492
450,3.988941
451,3.911873
452,3.98014
453,3.99364
454,4.617814
455,3.922301
456,3.983122
457,3.983317
458,4.610538
459,3.877945
460,3.984877
461,3.96416
462,4.636791
463,3.893833
464,3.986161
465,3.995682
466,4.614092
467,3.890937
468,3.98319
469,3.998877
470,4.570058
471,4.041199
472,3.992662
473,3.988199
474,4.474415
475,3.958174
476,3.985849
477,3.825239
478,4.536082
479,3.90302
480,3.992267
481,3.982095
482,4.574328
483,3.909472
484,3.985811
485,3.99599
486,4.552661
487,3.961007
488,3.988042
489,3.920514
490,4.063071
491,3.88849
492,3.986561
493,3.905435
494,4.557875
495,3.925303
496,3.981515
497,3.879625
498,4.556368
499,3.896849
500,3.98312
501,3.928102
502,4.560656
503,3.891781
504,3.890036
505,4.022749
506,4.574127
507,3.915954
508,3.987602
509,3.985894
510,4.583941
511,3.901047
512,3.975323
513,3.992828
514,4.564368
515,3.904345
516,3.977588
517,3.990987
518,4.574996
519,3.906081
520,3.986865
521,4.007054
522,4.005054
523,3.908563
524,3.974198
525,3.998364
526,4.586149
527,3.893768
528,3.987056
529,4.001804
530,4.584905
531,3.941128
532,3.952462
533,3.996365
534,4.535123
535,3.911139
536,3.942449
537,4.000765
538,4.547836
539,3.898038
540,3.972277
541,4.024829
542,3.99943
543,3.920102
544,3.983096
545,3.90898
546,4.625244
547,3.937694
548,3.964671
549,4.014167
550,4.576833
551,3.827578
552,4.007558
553,3.966397
554,4.597325
555,3.840992
556,3.977468
557,3.983239
558,4.600225
559,3.867194
560,4.031696
561,4.00168
562,4.562834
563,3.898662
564,3.988548
565,3.984229
566,4.746517
567,3.888785
568,3.974245
569,3.990326
570,4.740822
571,3.894014
572,3.971526
573,3.994897
574,4.785079
575,3.886487
576,3.974449
577,3.991289
578,4.754096
579,3.885518
580,3.989201
581,3.984301
582,4.571564
583,3.983017
584,3.97265
585,4.007608
586,4.014988
587,3.90729
588,3.980688
589,3.985216
590,4.676979
591,3.901367
592,3.974911
593,4.001331
594,4.549559
595,3.896124
596,4.002269
597,3.988421
598,4.012841
599,3.906738
600,3.978622
601,3.997442
602,4.711189
603,3.937716
604,4.084344
605,3.877697
606,3.983372
607,3.897391
608,3.985322
609,3.990017
610,4.696662
611,3.847005
612,4.032942
613,3.959078
614,4.065053
615,3.84022
616,4.048973
617,3.996905
618,4.022905
619,3.901893
620,3.98262
621,4.24092
622,3.719459
623,3.890651
624,3.999383
625,4.000543
626,3.998605
627,4.003655
628,3.88929
629,4.080058
630,4.570265
631,3.907073
632,3.99074
633,3.986673
634,4.016526
635,3.904801
636,3.993608
637,3.995456
638,4.548983
639,3.896362
640,3.976324
641,4.005805
642,4.002826
643,3.906617
644,3.97911
645,4.018839
646,4.563576
647,3.926334
648,3.986815
649,3.94208
650,4.531116
651,3.918019
652,3.992573
653,3.997334
654,4.016754
655,3.869522
656,4.040717
657,3.985724
658,4.019618
659,3.977054
660,3.975514
661,4.002988
662,3.998321
663,3.913375
664,3.985176
665,4.020183
666,4.004243
667,3.926028
668,3.984579
669,3.984808
670,4.015129
671,3.916119
672,3.974494
673,3.995812
674,4.561365
675,3.902934
676,3.988525
677,3.980173
678,4.563655
679,3.918002
680,4.088204
681,3.900984
682,4.58405
683,3.930411
684,3.988757
685,3.977379
686,4.610694
687,3.897249
688,3.98914
689,3.99076
690,4.544334
691,3.908212
692,3.993917
693,3.987674
694,4.542411
695,3.898243
696,3.982627
697,3.984794
698,3.998058
699,3.920561
700,3.983743
701,4.002331
702,3.983209
703,4.00836
704,3.882103
705,4.008313
706,3.982506
707,3.96116
708,3.997221
709,3.995777
710,4.024231
711,3.94931
712,4.012021
713,3.982659
714,3.99314
715,3.903388
716,3.985792
717,4.003496
718,4.597833
719,3.954906
720,3.987871
721,3.999892
722,4.006588
723,3.905571
724,3.986571
725,3.995024
726,4.022152
727,3.905011
728,3.985668
729,4.005
730,4.624403
731,3.987229
732,3.970395
733,3.998971
734,3.995833
735,3.88918
736,3.986108
737,3.992183
738,4.688701
739,3.967292
740,3.991487
741,4.010247
742,4.6072
743,3.954486
