Measurement,Time
395,7.400334
396,7.933017
397,8.005217
398,7.988497
399,7.966998
400,7.923644
401,7.982174
402,8.52574
403,7.426381
404,7.937333
405,7.980193
406,8.522451
407,7.483034
408,7.920959
409,7.979223
410,8.499533
411,7.645645
412,7.948286
413,7.982548
414,8.488519
415,7.495364
416,7.928082
417,7.983933
418,8.488619
419,7.493694
420,7.93974
421,7.974328
422,8.474611
423,7.505868
424,7.954279
425,7.97201
426,8.536115
427,7.572718
428,7.958782
429,7.977564
430,8.508955
431,7.470712
432,6.901546
433,7.984495
434,8.458113
435,7.527755
436,7.943477
437,7.979911
438,8.460462
439,7.519395
440,7.920433
441,8.008276
442,8.026096
443,7.958598
444,7.949504
445,7.983416
446,8.032828
447,7.966703
448,7.926576
449,7.982401
450,8.570352
451,7.576213
452,7.906425
453,7.996856
454,8.040617
455,8.10182
456,6.927395
457,7.978293
458,8.487508
459,7.429342
460,7.940093
461,7.988221
462,8.007081
463,8.140588
464,6.936325
465,7.96832
466,7.977919
467,8.255462
468,7.931343
469,7.971796
470,8.517051
471,7.455606
472,7.887566
473,7.997337
474,8.009498
475,7.978407
476,7.94086
477,7.990977
478,8.5002
479,7.480895
480,7.928366
481,7.986115
482,8.623735
483,7.355247
484,7.950303
485,7.985673
486,8.628204
487,7.36729
488,7.94714
489,7.979232
490,8.572751
491,7.397667
492,7.940425
493,7.986161
494,8.632289
495,7.356573
496,7.944951
497,8.020871
498,8.01578
499,7.908567
500,7.96756
501,7.982272
502,8.543689
503,7.429845
504,7.938177
505,7.968865
506,8.57191
507,7.41626
508,7.867235
509,8.001975
510,8.045177
511,7.959674
512,7.846984
513,8.087971
514,8.007362
515,7.972958
516,7.921217
517,7.980271
518,8.53646
519,7.430841
520,7.917127
521,7.994636
522,8.515156
523,7.650909
524,7.924298
525,8.002323
526,8.022048
527,7.957366
528,7.941908
529,7.976339
530,8.565069
531,7.388784
532,7.92514
533,7.978195
534,8.576824
535,7.385417
536,7.935922
537,7.970954
538,8.573621
539,7.395947
540,7.92167
541,7.994534
542,8.540129
543,7.607329
544,6.902727
545,7.979485
546,8.489695
547,7.662444
548,7.891965
549,7.974574
550,8.681343
551,7.483949
552,7.927206
553,7.971787
554,8.552197
555,7.531001
556,7.934401
557,7.986289
558,8.600324
559,7.34875
560,7.914612
561,8.0055
562,8.008407
563,8.16355
564,7.953254
565,7.973655
566,8.552181
567,7.434492
568,7.953476
569,7.992544
570,7.98106
571,7.972053
572,7.89127
573,8.011348
574,8.021404
575,7.970301
576,6.935719
577,7.993667
578,7.998095
579,7.977412
580,7.92413
581,7.989541
582,8.52947
583,7.606587
584,8.118004
585,7.811254
586,9.042392
587,6.931288
588,7.931302
589,7.933979
590,8.521915
591,7.6041
592,7.916574
593,7.991087
594,8.581241
595,7.477805
596,7.988887
597,7.973195
598,8.582541
599,7.528127
600,6.927972
601,7.990307
602,8.546418
603,7.503527
604,7.936038
605,7.988399
606,8.596935
607,7.457268
608,7.943621
609,7.97874
610,8.541256
611,7.624235
612,7.950417
613,7.975654
614,8.581825
615,7.435372
616,7.945693
617,7.991337
618,8.009313
619,8.124631
620,7.952674
621,7.984687
622,8.475958
623,7.473786
624,6.946621
625,7.988085
626,8.480219
627,7.54135
628,7.941244
629,7.98318
630,8.56191
631,7.599062
632,7.924513
633,7.98395
634,8.563374
635,7.4212
636,7.842878
637,8.052064
638,7.985343
639,7.9659
640,7.94864
641,7.966178
642,8.534989
643,7.486557
644,7.929806
645,7.989091
646,8.55526
647,7.423694
648,7.925244
649,7.9673
650,8.456847
651,7.528441
652,6.95978
653,7.963835
654,8.773039
655,7.248879
656,6.923743
657,7.985901
658,8.61586
659,7.39271
660,7.968979
661,7.974904
662,8.828567
663,7.156475
664,7.863252
665,8.086747
666,7.950849
667,7.971358
668,7.91458
669,7.980726
670,8.509763
671,7.679937
672,7.897716
673,7.970282
674,8.507653
675,7.452139
676,7.89733
677,7.973974
678,8.545428
679,7.651955
680,6.926322
681,7.951544
682,8.569898
683,7.384203
684,6.92008
685,7.977148
686,8.5346
687,7.640313
688,6.921288
689,7.98232
690,8.54173
691,7.592553
692,7.914125
693,7.988513
694,8.623277
695,7.338533
696,7.903198
697,7.990109
698,8.777579
699,7.225013
700,6.937501
701,7.979002
702,8.815819
703,7.199719
704,7.917422
705,7.983316
706,8.803879
707,7.131961
708,7.919437
709,7.979167
710,9.026611
711,6.97208
712,7.979075
713,7.92098
714,8.788985
715,7.202626
716,7.918059
717,7.93692
718,8.803294
719,7.275815
720,6.885595
721,7.984905
722,8.802228
723,7.185075
724,7.901812
725,7.983254
726,8.81961
727,7.170988
728,7.952258
729,7.954126
730,8.800367
731,7.150667
732,7.890165
733,8.01821
734,7.99831
735,8.08716
736,7.912785
737,7.979662
738,8.921352
739,7.057693
740,7.930285
741,7.978673
742,8.813676
743,7.130108
744,7.924245
745,7.984262
746,8.793627
747,7.189235
748,7.920867
749,7.970761
750,8.753234
751,7.147492
752,7.877503
